"Alter","Geschlecht","Beruf","Bruttoeinkommen","Vermoegen","Kredithoehe","Kreditausfall"
59,"Frau","Angestellter",65266.99,161235.033953048,37641.36,1
70,"Frau","Rentner",21746.92,49463.9256861204,23811.91,1
28,"Mann","Angestellter",52709.79,212066.180896182,6893.24,0
68,"Frau","Rentner",9208.73,26935.2940462279,23809.71,1
56,"Mann","Angestellter",27645.71,58815.6112633407,23811.87,1
20,"Mann","Angestellter",47781.35,77389.7939860569,26290.11,0
33,"Frau","Angestellter",52228.04,114273.582723915,31138.86,0
58,"Frau","Angestellter",45063.77,90839.6854472328,27037.92,1
31,"Frau","Angestellter",52851.26,131365.196401368,10292.72,0
38,"Mann","Angestellter",48881.53,99056.4911940286,27416.9,1
36,"Mann","Angestellter",77762.77,148996.04232765,42554.18,0
29,"Mann","Angestellter",39332.51,176541.665690214,23811.17,0
24,"Mann","Angestellter",93728.15,131966.852396601,27060.54,0
34,"Frau","Angestellter",98125.07,163793.231224401,101.95,0
57,"Frau","Selbstständiger",165647.21,304694.765569408,11794.78,0
62,"Frau","Angestellter",113150.88,194005.7055271,698.34,0
47,"Frau","Angestellter",72945.29,169478.371733294,43650.38,0
37,"Frau","Angestellter",63805.59,116849.119197233,37305.37,0
37,"Mann","Angestellter",123370.39,318754.709579219,53723.76,0
63,"Mann","Angestellter",89265.16,197712.803030544,11551.3,0
58,"Mann","Angestellter",55902.98,105849.98636893,21778.79,0
24,"Mann","Angestellter",80120.1,49225.1134845185,15811.93,1
38,"Mann","Angestellter",44872.27,133272.812399162,25177.13,1
54,"Mann","Angestellter",101344.39,268142.288929551,9051.1,0
34,"Frau","Angestellter",81212.39,414141.404948609,15961.8,0
57,"Frau","Angestellter",43667.5,115833.083265984,25529.34,1
25,"Frau","Angestellter",53788.17,158798.759183402,16689.83,0
57,"Mann","Angestellter",78920.47,148110.064787814,47292.36,0
55,"Frau","Angestellter",115794.88,187565.903294458,5215.16,0
73,"Mann","Rentner",21665.04,38301.6756112205,23811.92,1
29,"Mann","Angestellter",85659.2,150415.869710177,3548.56,0
60,"Frau","Angestellter",63417.78,106248.937072818,29446.59,0
51,"Frau","Beamter",113423.35,252555.875765342,62257.44,0
55,"Frau","Angestellter",98286.17,172305.2833394,2848.66,0
56,"Frau","Angestellter",41015.3,89269.8977318086,24558.45,1
38,"Frau","Angestellter",131641.96,289238.226413204,102.65,0
56,"Mann","Angestellter",31516.95,74127.2057376129,23811.92,0
28,"Frau","Angestellter",46207.88,108233.833120244,20962.82,0
65,"Frau","Rentner",25079.84,70720.9648095917,23809.28,1
48,"Mann","Angestellter",44907.08,165082.310091213,17831.98,1
28,"Mann","Angestellter",50943.17,92808.2387053437,23248.05,0
44,"Frau","Angestellter",56261.31,143514.182989369,20458.42,1
35,"Mann","Angestellter",58418.93,270641.802092934,32175.56,0
49,"Mann","Angestellter",27011.44,125194.939597303,23811.92,0
36,"Frau","Angestellter",34121.9,122048.874192708,23806.58,0
60,"Frau","Angestellter",22169.5,57428.3487739428,23811.07,1
67,"Frau","Angestellter",43943.74,89795.6685749617,26020.09,1
30,"Frau","Angestellter",47140.33,91426.4213675943,28092.73,1
29,"Mann","Angestellter",32478.14,87024.4264659027,23809.61,1
41,"Frau","Angestellter",88129.63,196113.128783587,15056.36,0
52,"Frau","Angestellter",69218.23,211738.240123829,32316.18,0
57,"Mann","Angestellter",67493.65,91571.3713047989,40332.3,1
24,"Frau","Angestellter",40421.91,94995.6344747747,23087.21,0
29,"Frau","Angestellter",68354.97,241173.170528079,38856.1,0
24,"Mann","Angestellter",58536.59,76805.3929292199,20376.28,1
47,"Mann","Angestellter",45549.64,168204.757737413,25225.77,1
26,"Mann","Angestellter",62149.28,67704.6924210521,36216.46,1
45,"Mann","Angestellter",75327.45,174051.507312265,44522.8,0
39,"Frau","Angestellter",45382.33,83696.9105845247,26896.22,0
27,"Frau","Angestellter",72149.66,70802.0894497713,27408.52,1
31,"Frau","Angestellter",40010.82,90540.9610806384,23968.78,0
65,"Mann","Rentner",10205.02,28480.028459124,23811.77,1
43,"Frau","Beamter",63708.4,147612.094062991,32194.06,0
27,"Mann","Angestellter",63185.96,103392.739812253,8713.9,0
72,"Frau","Rentner",7931.55,20633.6470516506,23811.94,1
44,"Mann","Selbstständiger",84095,210072.47579208,142.36,0
71,"Frau","Rentner",28192.49,93387.3288851404,23811.94,1
64,"Frau","Angestellter",44012.78,62975.0712461795,24582.59,0
48,"Frau","Angestellter",38836.53,76393.7699465463,23811.24,1
57,"Frau","Angestellter",19309.13,93916.2085300275,23811.71,1
75,"Frau","Rentner",18869.25,52079.8857252373,23811.08,1
58,"Frau","Angestellter",37736.94,73071.2552227847,23810.43,0
30,"Frau","Angestellter",51449.27,222456.222165947,30847.48,0
32,"Frau","Angestellter",64018.6,141595.506378841,13994.02,0
18,"Mann","Angestellter",70323.37,33109.8948374233,41276.42,1
22,"Mann","Angestellter",35614.18,65640.340686528,23811.88,1
46,"Frau","Angestellter",101985.88,246025.353264687,1758.7,0
47,"Mann","Angestellter",112967.22,390334.905819266,8182.9,0
53,"Frau","Selbstständiger",30776.5,114229.228365467,23811.52,1
57,"Mann","Angestellter",43987.26,176165.297203762,26367.49,0
51,"Frau","Angestellter",59439.16,162128.305114146,23120.12,0
49,"Mann","Angestellter",117006.22,273970.143029494,60185.69,0
36,"Mann","Angestellter",39025.88,225643.67215149,23811.18,0
73,"Mann","Rentner",25869.6,68575.1645987553,23811.93,1
27,"Mann","Angestellter",26882.91,53971.9375729045,23810.23,1
46,"Frau","Selbstständiger",56155.27,194840.219983003,21675.95,1
52,"Frau","Angestellter",108968.16,298336.300934967,27072.2,0
45,"Frau","Angestellter",40637.82,109891.915018908,24238.45,1
39,"Mann","Angestellter",51587.95,197050.375327306,16460.18,0
77,"Frau","Rentner",16055.15,45256.8282337773,23810.62,1
36,"Frau","Angestellter",50377.53,71402.9003119863,23199.47,0
23,"Mann","Angestellter",49601.72,105720.395894393,26579.76,0
42,"Frau","Angestellter",142374.19,293940.006459336,4565.03,0
45,"Frau","Angestellter",68638.79,220666.180691197,32004.07,0
62,"Mann","Angestellter",68130.74,121856.608083706,14451.53,1
53,"Mann","Angestellter",90950.1,168089.862252323,27506.11,0
43,"Frau","Selbstständiger",78662.25,252982.062367956,45179.14,1
51,"Mann","Angestellter",84400.22,179374.232779209,4313,0
52,"Mann","Angestellter",35627.26,105685.87740889,23807.18,0
55,"Mann","Selbstständiger",37888.74,124063.569124654,23811.84,1
51,"Frau","Angestellter",46468.86,232209.076099238,26151.4,0
58,"Mann","Angestellter",47036.21,147289.262095354,11310.89,1
70,"Mann","Rentner",18010.17,48483.0044044446,23811.11,1
26,"Mann","Angestellter",29772.78,83426.0040433722,23811.93,1
69,"Mann","Rentner",7927.44,41844.4107111319,23810.57,1
60,"Mann","Angestellter",68152.5,111537.182814592,17141.24,0
45,"Frau","Beamter",102793.71,196134.573448358,60350.84,0
51,"Frau","Angestellter",97725.15,215166.056672197,131.15,0
52,"Frau","Angestellter",139600.76,296604.736020337,371.43,0
29,"Frau","Angestellter",90084.12,112006.968357267,50959.13,0
60,"Mann","Angestellter",28600.95,46658.4916759071,23811.76,1
54,"Mann","Angestellter",41645.96,85410.6569934181,24322.19,1
73,"Frau","Rentner",6858.36,87394.1408033634,23807.45,1
59,"Frau","Selbstständiger",211409.49,268503.797299041,101.23,0
59,"Frau","Angestellter",77943.62,146895.182328122,30625.3,0
58,"Frau","Angestellter",57555.52,103102.756357415,22037.11,0
43,"Frau","Angestellter",72855.3,186463.882994883,17759.22,0
48,"Mann","Angestellter",32763.86,87404.2629328481,23811.51,1
74,"Mann","Rentner_Pension",29714.65,84315.3069828353,23809.66,1
46,"Mann","Angestellter",85759.15,159473.970007718,32227.23,0
49,"Mann","Angestellter",63015.91,193508.130155314,10273.34,0
46,"Frau","Angestellter",88123.45,191099.060077347,122.82,0
54,"Frau","Angestellter",58787.37,119464.453893338,25997.75,1
25,"Frau","Angestellter",42995.12,88482.4449598728,25561.56,0
52,"Mann","Selbstständiger",47499.12,121713.468383628,19266.57,1
77,"Mann","Rentner",6547.43,57159.1609129936,23810.23,1
43,"Mann","Angestellter",60596.64,141937.645549257,31076.51,1
53,"Frau","Angestellter",108605.62,217561.34942548,400.83,0
62,"Frau","Angestellter",27631.96,56717.5240757872,23811.77,1
49,"Frau","Angestellter",32006.22,186531.835758748,23810.73,1
50,"Frau","Angestellter",104893.62,309963.78655181,6319.96,0
38,"Mann","Angestellter",116046.46,205167.547376095,9310.06,0
26,"Frau","Angestellter",41972.65,156109.46341502,23556.22,1
30,"Mann","Angestellter",68737.15,92001.9069798326,34026.13,0
58,"Frau","Angestellter",179391.81,249343.161276562,32523.71,0
61,"Frau","Angestellter",40158.36,71885.5506919055,23783.65,1
44,"Mann","Angestellter",16886.18,62552.7843177418,23811.22,1
64,"Frau","Angestellter",166974.68,201779.758166024,164.25,0
49,"Mann","Selbstständiger",30646.21,119702.827510146,23811.93,1
47,"Frau","Angestellter",79522.08,228286.12091956,45373.96,0
25,"Mann","Beamter",137652.21,107104.943613209,70883.82,0
48,"Mann","Angestellter",43718.08,205122.181607036,25968.8,0
71,"Mann","Rentner",24439.79,56712.7503021281,23811.7,1
53,"Frau","Angestellter",92030.9,196868.865119386,954.43,0
60,"Frau","Selbstständiger",91789.85,208413.945295486,33875.28,1
29,"Mann","Angestellter",42868.01,70207.5424300502,22864.13,1
40,"Mann","Selbstständiger",19777.36,165714.808552611,23811.76,1
28,"Frau","Beamter",64461.07,83449.0916961538,20906.47,0
25,"Mann","Angestellter",108315.6,85394.3985302758,64724.62,0
73,"Mann","Rentner",14452.9,45704.4185482738,23811.73,1
68,"Frau","Rentner",6199.41,35820.8087775298,23811.65,1
62,"Frau","Angestellter",45552.23,67701.3301602349,27218.51,1
37,"Frau","Angestellter",46200.82,142037.064614338,25689.87,0
50,"Frau","Angestellter",57377.75,217132.604382578,20063.67,0
47,"Mann","Angestellter",30222.24,90899.8438645846,23809.25,0
18,"Mann","Angestellter",74969.42,69887.9771774457,8151.01,1
20,"Mann","Angestellter",79493.62,174892.129102978,47582.83,0
34,"Frau","Selbstständiger",30093.16,125971.003801503,23808.3,1
63,"Mann","Angestellter",37849.02,60896.2636926577,23811.78,1
46,"Mann","Angestellter",193837.81,341929.06837019,100.3,0
44,"Frau","Angestellter",73857.76,199925.404454745,24443.88,0
62,"Mann","Angestellter",75477.91,118530.433656808,10690.58,0
42,"Frau","Angestellter",38302.59,206835.801599608,23811.42,0
59,"Mann","Angestellter",46065.41,59545.6561526858,26046.77,0
39,"Mann","Angestellter",43358.68,137461.831703381,23773.93,0
56,"Mann","Angestellter",49281.05,130706.637016454,19578.92,1
40,"Mann","Angestellter",56720.25,185856.401429797,24328.76,0
55,"Frau","Angestellter",93379.81,152715.384637533,41826.58,0
63,"Mann","Angestellter",58698.92,96690.9504876397,22658.83,0
67,"Frau","Angestellter",46247.27,53080.1404023173,27049.25,1
38,"Frau","Angestellter",14876.93,90821.3704960801,23811.88,1
52,"Mann","Angestellter",43372.43,144846.978185102,25973.26,1
49,"Frau","Angestellter",45213.84,141792.32517944,22539.6,0
63,"Frau","Angestellter",67109.06,143997.128455214,36470.15,0
37,"Frau","Selbstständiger",42315.97,129461.969162954,23619.95,1
25,"Mann","Angestellter",84341.96,82574.5821359986,50584.25,0
50,"Mann","Angestellter",54985.9,121974.302586581,30135.37,1
27,"Mann","Selbstständiger",46374.75,105163.207488191,20161.63,1
34,"Mann","Angestellter",83851.41,193615.039122798,849.68,0
63,"Mann","Angestellter",42147.24,60402.1201289805,24169.42,0
23,"Frau","Angestellter",61874.8,112861.282540359,34603.02,1
41,"Mann","Selbstständiger",86334.83,132468.517959474,2381.78,1
74,"Mann","Rentner",25872.13,48956.0715591296,23811.58,1
34,"Mann","Angestellter",54753.2,78202.967452016,31990.45,1
59,"Frau","Angestellter",80372.52,193281.9658277,4853.51,0
22,"Mann","Angestellter",58633.1,40554.4855432863,16089.2,1
25,"Mann","Angestellter",36473.24,132444.726234604,23811.45,1
36,"Mann","Beamter",91366.6,257520.875022693,54383.59,0
58,"Frau","Angestellter",38553.53,63610.0617509397,23811.78,1
62,"Mann","Angestellter",59646.03,95128.5441342421,33206.67,1
63,"Frau","Angestellter",115345.94,150325.783742136,122.5,0
27,"Frau","Angestellter",54540.92,75221.7905901408,31795.37,1
32,"Frau","Angestellter",74543.35,190797.953595467,33712.43,0
37,"Frau","Angestellter",74900.53,121235.229496644,33688.89,0
44,"Mann","Angestellter",45267.96,123635.089735788,23146.3,1
37,"Frau","Angestellter",53793.85,162574.096269599,4443.98,0
49,"Frau","Angestellter",63439.14,179172.428842041,32536.81,0
59,"Frau","Angestellter",117740.12,144042.224759811,3187.82,0
33,"Mann","Angestellter",107270.96,339706.579521601,11385.3,0
54,"Frau","Angestellter",165858.51,325116.569439885,179.82,0
54,"Mann","Angestellter",124304.57,212828.509984237,11592.91,0
36,"Mann","Selbstständiger",23554.57,92822.4968876788,23810.89,1
27,"Mann","Angestellter",28442.74,131911.012991822,23811.67,1
58,"Frau","Angestellter",36369.11,137046.710147967,23811.47,0
39,"Frau","Angestellter",39103.62,120219.102299295,23810.56,0
67,"Frau","Rentner",32282.31,40489.8937496271,23811.53,0
37,"Frau","Angestellter",64688.32,185353.808382038,7178.83,1
52,"Mann","Beamter",109268.47,198820.18828727,35653.93,0
52,"Frau","Angestellter",52715.9,142550.839166177,15811.28,0
57,"Mann","Angestellter",46616.14,137381.460376708,19704.72,1
41,"Frau","Angestellter",57513.24,150962.513886317,31199.36,0
51,"Frau","Angestellter",49240.14,120038.434920876,21424.91,0
60,"Frau","Angestellter",40308.58,85159.3164110462,23909.96,1
65,"Frau","Rentner",32141.22,75048.029968413,23810.51,1
31,"Frau","Beamter",66285.93,105674.402496743,28347.17,0
27,"Frau","Angestellter",102227.62,97967.5779092064,4482.9,0
40,"Mann","Angestellter",52940.37,127934.041337845,11858.92,1
49,"Frau","Angestellter",52466.31,184988.280796654,30374.03,0
57,"Mann","Angestellter",29130.98,81815.0625787679,23808.81,1
32,"Mann","Angestellter",63083.09,134066.342811854,36901.7,0
56,"Mann","Selbstständiger",84612.83,125627.757158691,7316.76,1
51,"Frau","Angestellter",40282.11,141013.4222164,23951.04,1
79,"Frau","Rentner",13465.35,26337.7750890635,23810.16,1
40,"Frau","Angestellter",59515.72,171191.72446434,32441.21,0
46,"Frau","Angestellter",58905.94,219642.526214056,13409.91,0
63,"Mann","Angestellter",130416.03,143293.7457248,25255.74,0
46,"Frau","Angestellter",91279.34,208157.080542527,25005.66,0
69,"Mann","Rentner_Pension",25962.43,46455.6008315987,23811.3,1
37,"Mann","Angestellter",30027.76,139266.182755394,23811.94,1
42,"Mann","Selbstständiger",60558.37,158992.748989345,34506.15,1
57,"Mann","Angestellter",52939.7,137697.027047536,25822.22,0
42,"Frau","Selbstständiger",35894.52,144453.042152766,23811.44,1
69,"Mann","Rentner",13985.39,36741.2107365503,23811.37,1
25,"Mann","Angestellter",43050.34,81108.081931273,23416.83,1
62,"Mann","Angestellter",47183.94,56444.5099248773,28243.26,1
39,"Frau","Beamter",100490.48,252460.623699135,8093.38,0
27,"Mann","Angestellter",31802.99,87758.3358087915,23810.03,1
71,"Mann","Angestellter",60899.42,64591.7006587909,35631.58,1
39,"Frau","Angestellter",88903.5,186886.011663055,5137.12,0
40,"Frau","Angestellter",86415.84,232366.080686982,5554.69,0
62,"Frau","Angestellter",67533.18,153174.462059278,40117.17,0
67,"Frau","Rentner",49886.16,98987.7581618678,15579.14,1
46,"Mann","Angestellter",36440.32,163908.438585519,23810.17,0
54,"Frau","Angestellter",79686.01,134383.611098069,9706.52,0
62,"Frau","Angestellter",57105.17,116974.933156977,24110.56,1
51,"Mann","Angestellter",63880.3,174860.295091273,36711.05,1
64,"Frau","Angestellter",38488.48,46991.5571802949,23811.02,1
65,"Frau","Rentner",21961.5,119060.65454156,23810.09,1
47,"Frau","Angestellter",53692.07,139547.385781374,21289.61,0
41,"Mann","Angestellter",39182.99,205894.484444167,23810.75,0
71,"Frau","Rentner",8820.67,52209.0203262718,23810.98,1
59,"Frau","Angestellter",43373.63,110144.463799881,21312.98,1
49,"Mann","Angestellter",51384.17,161205.189228808,18474.05,0
55,"Mann","Angestellter",73499.64,136501.579833991,1352.47,0
69,"Frau","Rentner",12896.96,29107.5464151891,23811.49,1
41,"Mann","Angestellter",32219.34,130820.663036749,23810.23,0
54,"Frau","Angestellter",102856.77,176644.223854682,171.18,0
33,"Frau","Angestellter",47990.54,113286.704301827,25153.2,0
53,"Mann","Angestellter",116620.93,332372.31643387,7499,0
49,"Mann","Angestellter",61052.64,169728.118366675,32444.1,0
24,"Mann","Angestellter",31784.94,63915.9018084162,23811.92,1
35,"Mann","Angestellter",28062.43,104297.844157631,23810.5,1
47,"Mann","Angestellter",114214.36,191455.750447638,661.49,0
52,"Mann","Angestellter",80691.91,181734.84509416,23495.35,0
31,"Frau","Angestellter",40427.18,92688.3181594672,23682.82,1
57,"Mann","Angestellter",88237.32,227333.116868054,49571.88,0
33,"Mann","Angestellter",33287.46,161363.54055258,23811.27,0
27,"Mann","Angestellter",36477.63,211549.844014571,23809.51,0
34,"Mann","Angestellter",43534.41,114110.584344595,25190.58,1
42,"Mann","Angestellter",36778.7,89879.0578219165,23811.75,0
60,"Mann","Angestellter",59989.28,92372.3483091465,28091.32,0
61,"Frau","Angestellter",65696.21,118853.687785108,33920.7,1
51,"Mann","Angestellter",68432.07,176329.024310398,28385.12,0
63,"Mann","Angestellter",45132.36,54742.7036840447,25224.81,1
54,"Frau","Angestellter",86780.39,210520.150593204,28981.05,0
46,"Mann","Angestellter",35628,112802.328982984,23811.54,1
68,"Frau","Rentner",28128.28,68531.0799607387,23809.14,1
42,"Frau","Angestellter",33664.1,113080.867469432,23811.88,0
36,"Frau","Angestellter",95946.32,208785.494300031,11233.67,0
33,"Mann","Angestellter",36948.05,165724.490122715,23811.72,0
48,"Frau","Angestellter",97016.71,264941.15571948,931.85,0
38,"Frau","Angestellter",32564.61,128704.420652051,23811.93,0
35,"Frau","Angestellter",49357.29,150750.865924075,29067.76,1
37,"Mann","Angestellter",53091.63,113247.887623606,4347.89,1
49,"Frau","Angestellter",157719.31,330556.551786323,3778.64,0
55,"Mann","Selbstständiger",127725.97,204981.6068374,62512.48,0
47,"Mann","Angestellter",69637.22,160300.752897548,117.81,0
21,"Frau","Angestellter",47575.05,73405.2721000924,28077.24,1
31,"Mann","Angestellter",33501.1,87981.6150289087,23811.9,0
39,"Mann","Selbstständiger",31368.03,157797.984282917,23808.7,1
69,"Mann","Rentner",7611.05,52234.6076434719,23811.93,1
59,"Mann","Angestellter",78792.13,124964.965709076,37281.21,0
42,"Frau","Angestellter",68862.23,178352.48316783,38097.25,0
28,"Mann","Angestellter",79216.95,148361.906337426,11186.08,0
48,"Mann","Angestellter",114802.79,278961.386340728,29518.42,0
65,"Mann","Rentner",20164.26,52011.3072950416,23811.61,1
54,"Frau","Angestellter",50284.36,87581.5014703198,29923.1,1
50,"Mann","Selbstständiger",16464.18,100936.919582191,23810.72,1
29,"Frau","Angestellter",28242.42,66332.233341766,23809.94,1
30,"Mann","Angestellter",25292.92,112327.282852975,23811.76,0
55,"Frau","Angestellter",38678.55,119306.66709216,23810.99,1
48,"Frau","Angestellter",52931.86,151138.661481901,28266.62,0
53,"Frau","Angestellter",43480.19,120645.267165511,26069.18,0
